                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
  mpki                               |       2.30 |       2.29 |       2.29 |       2.28 |       2.28 |       2.28 |       2.28 |       2.28 |       2.28 |       2.28 |       2.28 |       2.28 |       2.28 |       2.28 |       2.28 |       2.28 |       2.28 |       2.28 |       2.29 |       2.29 |       2.28 |       2.28 |       2.28 |       2.28 |       2.28 |       2.28 |       2.28 |       2.28 |       2.28 |       2.28 |       2.29 |       2.30
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   10261418 |    9893301 |    9875475 |    9868612 |    9868701 |    9868368 |    9862950 |    9863530 |    9823961 |    9865686 |    9863582 |    9863909 |    9862154 |    9862772 |    9862585 |    9862398 |    9856994 |    9872144 |    9878402 |    9876497 |    9861516 |    9861363 |    9858940 |    9858228 |    9841530 |    9865424 |    9862063 |    9861484 |    9866156 |    9865551 |    9895826 |   10250852
    num misses                       |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   40325354 |   39340009 |   39290850 |   39272997 |   39273203 |   39272323 |   39258087 |   39259584 |   39153114 |   39265588 |   39259711 |   39260511 |   39256060 |   39257637 |   39257072 |   39256621 |   39241631 |   39282190 |   39299087 |   39293709 |   39254100 |   39253618 |   39247300 |   39245465 |   39200177 |   39264828 |   39255832 |   39254003 |   39266736 |   39265232 |   39346837 |   40297006
    num misses                       |      42168 |      38700 |      38589 |      38572 |      38572 |      38572 |      38480 |      38483 |      38289 |      38489 |      38483 |      38483 |      38477 |      38480 |      38480 |      38480 |      38447 |      38580 |      38593 |      38590 |      38476 |      38476 |      38458 |      38457 |      38391 |      38489 |      38477 |      38476 |      38489 |      38489 |      38763 |      42054
    miss rate                        |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10%
    mpki                             |       0.42 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.42
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      42186 |      38718 |      38607 |      38590 |      38590 |      38590 |      38498 |      38501 |      38307 |      38507 |      38501 |      38501 |      38495 |      38498 |      38498 |      38498 |      38465 |      38598 |      38611 |      38608 |      38494 |      38494 |      38476 |      38475 |      38409 |      38507 |      38495 |      38494 |      38507 |      38507 |      38781 |      42072
    num misses                       |       5382 |       5279 |       5275 |       5273 |       5273 |       5273 |       5272 |       5272 |       5263 |       5272 |       5272 |       5272 |       5272 |       5272 |       5272 |       5272 |       5269 |       5274 |       5275 |       5275 |       5272 |       5272 |       5270 |       5270 |       5268 |       5272 |       5272 |       5272 |       5272 |       5272 |       5280 |       5379
    miss rate                        |     12.76% |     13.63% |     13.66% |     13.66% |     13.66% |     13.66% |     13.69% |     13.69% |     13.74% |     13.69% |     13.69% |     13.69% |     13.70% |     13.69% |     13.69% |     13.69% |     13.70% |     13.66% |     13.66% |     13.66% |     13.70% |     13.70% |     13.70% |     13.70% |     13.72% |     13.69% |     13.70% |     13.70% |     13.69% |     13.69% |     13.61% |     12.79%
    mpki                             |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   10261418 |    9893301 |    9875475 |    9868612 |    9868701 |    9868368 |    9862950 |    9863530 |    9823961 |    9865686 |    9863582 |    9863909 |    9862154 |    9862772 |    9862585 |    9862398 |    9856994 |    9872144 |    9878402 |    9876497 |    9861516 |    9861363 |    9858940 |    9858228 |    9841530 |    9865424 |    9862063 |    9861484 |    9866156 |    9865551 |    9895826 |   10250852
    num cache misses                 |       3596 |       3481 |       3268 |       3234 |       3119 |       3127 |       3130 |       3134 |       3277 |       3342 |       3123 |       3124 |       3118 |       3126 |       3163 |       3161 |       3256 |       3299 |       3206 |       3193 |       3127 |       3119 |       3144 |       3126 |       3254 |       3308 |       3130 |       3127 |       3126 |       3124 |       3468 |       3580
    miss rate                        |      0.04% |      0.04% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.04% |      0.03%
    mpki                             |       0.04 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   40325354 |   39340009 |   39290850 |   39272997 |   39273203 |   39272323 |   39258087 |   39259584 |   39153114 |   39265588 |   39259711 |   39260511 |   39256060 |   39257637 |   39257072 |   39256621 |   39241631 |   39282190 |   39299087 |   39293709 |   39254100 |   39253618 |   39247300 |   39245465 |   39200177 |   39264828 |   39255832 |   39254003 |   39266736 |   39265232 |   39346837 |   40297006
    num cache misses                 |     562876 |     535248 |     533623 |     533165 |     532942 |     532933 |     532518 |     532568 |     529887 |     533035 |     532552 |     532598 |     532462 |     532511 |     532576 |     532591 |     532248 |     533434 |     533802 |     533643 |     532388 |     532383 |     532226 |     532149 |     531135 |     532968 |     532448 |     532388 |     532781 |     532759 |     535515 |     562086
    miss rate                        |      1.40% |      1.36% |      1.36% |      1.36% |      1.36% |      1.36% |      1.36% |      1.36% |      1.35% |      1.36% |      1.36% |      1.36% |      1.36% |      1.36% |      1.36% |      1.36% |      1.36% |      1.36% |      1.36% |      1.36% |      1.36% |      1.36% |      1.36% |      1.36% |      1.35% |      1.36% |      1.36% |      1.36% |      1.36% |      1.36% |      1.36% |      1.39%
    mpki                             |       5.62 |       5.51 |       5.50 |       5.50 |       5.49 |       5.49 |       5.49 |       5.49 |       5.48 |       5.50 |       5.49 |       5.49 |       5.49 |       5.49 |       5.49 |       5.49 |       5.49 |       5.50 |       5.50 |       5.50 |       5.49 |       5.49 |       5.49 |       5.49 |       5.49 |       5.49 |       5.49 |       5.49 |       5.49 |       5.49 |       5.51 |       5.62
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     627050 |     599343 |     597503 |     597010 |     596665 |     596668 |     596254 |     596316 |     593779 |     596978 |     596286 |     596326 |     596199 |     596243 |     596348 |     596356 |     596114 |     597333 |     597613 |     597454 |     596109 |     596105 |     595982 |     595891 |     594984 |     596884 |     596186 |     596118 |     596518 |     596505 |     599582 |     626246
    num cache misses                 |     325866 |     317818 |     315993 |     315400 |     314127 |     314155 |     314071 |     314062 |     316326 |     318108 |     313974 |     313994 |     313948 |     313989 |     314215 |     314152 |     315664 |     316790 |     315146 |     314826 |     314042 |     314007 |     313984 |     313977 |     316004 |     317413 |     314091 |     314040 |     314054 |     314082 |     317860 |     325673
    miss rate                        |     51.97% |     53.03% |     52.89% |     52.83% |     52.65% |     52.65% |     52.67% |     52.67% |     53.27% |     53.29% |     52.65% |     52.65% |     52.66% |     52.66% |     52.69% |     52.68% |     52.95% |     53.03% |     52.73% |     52.69% |     52.68% |     52.68% |     52.68% |     52.69% |     53.11% |     53.18% |     52.68% |     52.68% |     52.65% |     52.65% |     53.01% |     52.00%
    mpki                             |       3.26 |       3.27 |       3.26 |       3.25 |       3.24 |       3.24 |       3.24 |       3.24 |       3.27 |       3.28 |       3.24 |       3.24 |       3.24 |       3.24 |       3.24 |       3.24 |       3.26 |       3.26 |       3.25 |       3.24 |       3.24 |       3.24 |       3.24 |       3.24 |       3.26 |       3.27 |       3.24 |       3.24 |       3.24 |       3.24 |       3.27 |       3.26
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     386444 |     378432 |     376605 |     376011 |     374731 |     374763 |     374677 |     374676 |     376941 |     378709 |     374585 |     374598 |     374567 |     374595 |     374824 |     374756 |     376274 |     377390 |     375751 |     375444 |     374636 |     374610 |     374596 |     374593 |     376599 |     378021 |     374699 |     374643 |     374665 |     374704 |     378459 |     386253
    num cache misses                 |     321566 |     314607 |     314498 |     313990 |     313543 |     313577 |     313455 |     313513 |     314340 |     315860 |     313401 |     313435 |     313370 |     313411 |     313505 |     313374 |     314214 |     314953 |     313977 |     313810 |     313399 |     313494 |     313391 |     313351 |     314232 |     315397 |     313439 |     313463 |     313495 |     313465 |     314547 |     321375
    miss rate                        |     83.21% |     83.13% |     83.51% |     83.51% |     83.67% |     83.67% |     83.66% |     83.68% |     83.39% |     83.40% |     83.67% |     83.67% |     83.66% |     83.67% |     83.64% |     83.62% |     83.51% |     83.46% |     83.56% |     83.58% |     83.65% |     83.69% |     83.66% |     83.65% |     83.44% |     83.43% |     83.65% |     83.67% |     83.67% |     83.66% |     83.11% |     83.20%
    mpki                             |       3.21 |       3.24 |       3.24 |       3.24 |       3.23 |       3.23 |       3.23 |       3.23 |       3.25 |       3.26 |       3.23 |       3.23 |       3.23 |       3.23 |       3.23 |       3.23 |       3.24 |       3.25 |       3.23 |       3.23 |       3.23 |       3.23 |       3.23 |       3.23 |       3.25 |       3.25 |       3.23 |       3.23 |       3.23 |       3.23 |       3.23 |       3.21
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     772961 |          0 |     766734 |          0 |     765662 |          0 |     765041 |          0 |     764195 |          0 |     764335 |          0 |     764075 |          0 |     764096 |          0 |     765803 |          0 |     768396 |          0 |     764071 |          0 |     764146 |          0 |     764114 |          0 |     764115 |          0 |     765241 |          0 |     771926 |          0
  average dram access latency (ns)   |     193.76 |        inf |     153.62 |        inf |     105.92 |        inf |     192.21 |        inf |     174.27 |        inf |     171.69 |        inf |     171.23 |        inf |     172.48 |        inf |     504.10 |        inf |      45.60 |        inf |     172.32 |        inf |     169.57 |        inf |     172.85 |        inf |     170.04 |        inf |     169.50 |        inf |     193.58 |        inf
  average dram queueing delay        |     156.33 |       0.00 |     116.19 |       0.00 |      68.49 |       0.00 |     154.78 |       0.00 |     136.84 |       0.00 |     134.26 |       0.00 |     133.80 |       0.00 |     135.05 |       0.00 |     466.67 |       0.00 |       8.17 |       0.00 |     134.89 |       0.00 |     132.14 |       0.00 |     135.42 |       0.00 |     132.61 |       0.00 |     132.07 |       0.00 |     156.15 |       0.00
  average dram bandwidth utilization |     21.00% |      0.00% |     21.00% |      0.00% |     21.00% |      0.00% |     21.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     21.00% |      0.00% |     21.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     21.00% |      0.00% |     21.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     311186 |     304082 |     303783 |     303217 |     302651 |     302689 |     302593 |     302645 |     303661 |     305102 |     302547 |     302559 |     302525 |     302511 |     302670 |     302543 |     303488 |     304244 |     303202 |     303018 |     302556 |     302596 |     302529 |     302515 |     303514 |     304765 |     302588 |     302559 |     302614 |     302616 |     304036 |     310949
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
