                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
  mpki                               |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    9357629 |    9256368 |    9251717 |    9253815 |    9256463 |    9252437 |    9254158 |    9255781 |    9250499 |    9252347 |    9257814 |    9249158 |    9257456 |    9250989 |    9252769 |    9258799 |    9263176 |    9251943 |    9252643 |    9255189 |    9254288 |    9252772 |    9258404 |    9260374 |    9251879 |    9255405 |    9258350 |    9248954 |    9253558 |    9251737 |    9256663 |    9356958
    num misses                       |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171 |        171
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   53784384 |   53221020 |   53195027 |   53206811 |   53221522 |   53199029 |   53208772 |   53217879 |   53188533 |   53198449 |   53228738 |   53180809 |   53226825 |   53191168 |   53201151 |   53233998 |   53257349 |   53196239 |   53200346 |   53214729 |   53209609 |   53201171 |   53231889 |   53242399 |   53195900 |   53215884 |   53231600 |   53179718 |   53205433 |   53195141 |   53222594 |   53780730
    num misses                       |      15030 |      14846 |      14832 |      14843 |      14846 |      14837 |      14846 |      14846 |      14831 |      14837 |      14847 |      14817 |      14847 |      14831 |      14841 |      14847 |      14847 |      14834 |      14839 |      14846 |      14846 |      14841 |      14847 |      14847 |      14833 |      14846 |      14847 |      14815 |      14843 |      14832 |      14846 |      15030
    miss rate                        |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      15201 |      15017 |      15003 |      15014 |      15017 |      15008 |      15017 |      15017 |      15002 |      15008 |      15018 |      14988 |      15018 |      15002 |      15012 |      15018 |      15018 |      15005 |      15010 |      15017 |      15017 |      15012 |      15018 |      15018 |      15004 |      15017 |      15018 |      14986 |      15014 |      15003 |      15017 |      15201
    num misses                       |       3139 |       3094 |       3089 |       3094 |       3094 |       3090 |       3094 |       3094 |       3088 |       3090 |       3095 |       3086 |       3095 |       3088 |       3092 |       3095 |       3095 |       3090 |       3091 |       3094 |       3094 |       3092 |       3095 |       3095 |       3090 |       3094 |       3095 |       3086 |       3094 |       3089 |       3094 |       3139
    miss rate                        |     20.65% |     20.60% |     20.59% |     20.61% |     20.60% |     20.59% |     20.60% |     20.60% |     20.58% |     20.59% |     20.61% |     20.59% |     20.61% |     20.58% |     20.60% |     20.61% |     20.61% |     20.59% |     20.59% |     20.60% |     20.60% |     20.60% |     20.61% |     20.61% |     20.59% |     20.60% |     20.61% |     20.59% |     20.61% |     20.59% |     20.60% |     20.65%
    mpki                             |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    9357629 |    9256368 |    9251717 |    9253815 |    9256463 |    9252437 |    9254158 |    9255781 |    9250499 |    9252347 |    9257814 |    9249158 |    9257456 |    9250989 |    9252769 |    9258799 |    9263176 |    9251943 |    9252643 |    9255189 |    9254288 |    9252772 |    9258404 |    9260374 |    9251879 |    9255405 |    9258350 |    9248954 |    9253558 |    9251737 |    9256663 |    9356958
    num cache misses                 |      68202 |      67876 |      67938 |      67987 |      67956 |      67960 |      67977 |      67977 |      67975 |      68004 |      68021 |      67940 |      67984 |      67927 |      67970 |      67978 |      67972 |      67953 |      67990 |      67991 |      68003 |      67977 |      67986 |      68006 |      67981 |      68036 |      68024 |      67974 |      67982 |      67979 |      67864 |      68227
    miss rate                        |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.74% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73% |      0.73%
    mpki                             |       0.68 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.69 |       0.68
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   53784384 |   53221020 |   53195027 |   53206811 |   53221522 |   53199029 |   53208772 |   53217879 |   53188533 |   53198449 |   53228738 |   53180809 |   53226825 |   53191168 |   53201151 |   53233998 |   53257349 |   53196239 |   53200346 |   53214729 |   53209609 |   53201171 |   53231889 |   53242399 |   53195900 |   53215884 |   53231600 |   53179718 |   53205433 |   53195141 |   53222594 |   53780730
    num cache misses                 |      37003 |      36478 |      36428 |      36504 |      36492 |      36449 |      36474 |      36481 |      36396 |      36471 |      36524 |      36379 |      36512 |      36390 |      36422 |      36485 |      36527 |      36430 |      36427 |      36470 |      36500 |      36461 |      36469 |      36483 |      36417 |      36523 |      36544 |      36368 |      36468 |      36426 |      36491 |      37024
    miss rate                        |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07%
    mpki                             |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37 |       0.37
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     105521 |     104671 |     104681 |     104800 |     104765 |     104706 |     104755 |     104778 |     104672 |     104781 |     104863 |     104634 |     104825 |     104616 |     104686 |     104787 |     104824 |     104679 |     104717 |     104786 |     104807 |     104753 |     104757 |     104809 |     104723 |     104867 |     104893 |     104649 |     104775 |     104709 |     104668 |     105576
    num cache misses                 |      24891 |      24605 |      23772 |      23945 |      23768 |      23749 |      23633 |      23634 |      23900 |      24043 |      24098 |      23908 |      24016 |      23897 |      23888 |      23936 |      24118 |      24059 |      23741 |      23757 |      23820 |      23704 |      23575 |      23577 |      23816 |      23924 |      24168 |      23971 |      23758 |      23727 |      24577 |      24865
    miss rate                        |     23.59% |     23.51% |     22.71% |     22.85% |     22.69% |     22.68% |     22.56% |     22.56% |     22.83% |     22.95% |     22.98% |     22.85% |     22.91% |     22.84% |     22.82% |     22.84% |     23.01% |     22.98% |     22.67% |     22.67% |     22.73% |     22.63% |     22.50% |     22.50% |     22.74% |     22.81% |     23.04% |     22.91% |     22.68% |     22.66% |     23.48% |     23.55%
    mpki                             |       0.25 |       0.25 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.25 |       0.25
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      25246 |      24955 |      24118 |      24289 |      24117 |      24073 |      23969 |      23990 |      24234 |      24386 |      24458 |      24254 |      24382 |      24229 |      24215 |      24295 |      24476 |      24387 |      24071 |      24116 |      24153 |      24054 |      23908 |      23932 |      24177 |      24267 |      24535 |      24310 |      24118 |      24062 |      24922 |      25227
    num cache misses                 |      23607 |      23652 |      23527 |      23400 |      23452 |      23455 |      23447 |      23465 |      23567 |      23459 |      23369 |      23540 |      23448 |      23529 |      23591 |      23589 |      23537 |      23551 |      23485 |      23509 |      23393 |      23514 |      23358 |      23356 |      23533 |      23390 |      23417 |      23520 |      23527 |      23492 |      23644 |      23595
    miss rate                        |     93.51% |     94.78% |     97.55% |     96.34% |     97.24% |     97.43% |     97.82% |     97.81% |     97.25% |     96.20% |     95.55% |     97.06% |     96.17% |     97.11% |     97.42% |     97.09% |     96.16% |     96.57% |     97.57% |     97.48% |     96.85% |     97.76% |     97.70% |     97.59% |     97.34% |     96.39% |     95.44% |     96.75% |     97.55% |     97.63% |     94.87% |     93.53%
    mpki                             |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      50071 |          0 |      50092 |          0 |      49919 |          0 |      49803 |          0 |      49728 |          0 |      49878 |          0 |      49701 |          0 |      49732 |          0 |      50006 |          0 |      49725 |          0 |      49645 |          0 |      49948 |          0 |      49884 |          0 |      49923 |          0 |      50141 |          0 |      50120 |          0
  average dram access latency (ns)   |      43.90 |        inf |      44.65 |        inf |      44.91 |        inf |      44.60 |        inf |      44.69 |        inf |      44.78 |        inf |      44.68 |        inf |      44.46 |        inf |      44.77 |        inf |      44.85 |        inf |      44.61 |        inf |      45.03 |        inf |      44.42 |        inf |      45.00 |        inf |      44.46 |        inf |      43.94 |        inf
  average dram queueing delay        |       6.47 |       0.00 |       7.22 |       0.00 |       7.49 |       0.00 |       7.18 |       0.00 |       7.26 |       0.00 |       7.35 |       0.00 |       7.25 |       0.00 |       7.03 |       0.00 |       7.34 |       0.00 |       7.42 |       0.00 |       7.18 |       0.00 |       7.61 |       0.00 |       6.99 |       0.00 |       7.57 |       0.00 |       7.03 |       0.00 |       6.51 |       0.00
  average dram bandwidth utilization |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       8560 |       8532 |       8461 |       8442 |       8448 |       8428 |       8440 |       8458 |       8442 |       8423 |       8424 |       8429 |       8468 |       8449 |       8462 |       8494 |       8480 |       8452 |       8438 |       8464 |       8430 |       8465 |       8406 |       8413 |       8481 |       8436 |       8463 |       8437 |       8479 |       8437 |       8504 |       8573
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
