                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
  mpki                               |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23 |       1.23
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    9164656 |    9066214 |    8992271 |    9001456 |    9009161 |    9015291 |    8993412 |    9002614 |    9040856 |    9048707 |    8993825 |    9001567 |    8988313 |    8979556 |    9081884 |    8980770 |    8993825 |    9057629 |    8994241 |    9004592 |    9013403 |    9003113 |    9011600 |    9005051 |    9055446 |    9031115 |    9011241 |    9017295 |    8984748 |    8977509 |    9092738 |    9174399
    num misses                       |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2 |          2
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   50020312 |   49486612 |   49086951 |   49136510 |   49178265 |   49211441 |   49093111 |   49142727 |   49350086 |   49392591 |   49095360 |   49137129 |   49065859 |   49019356 |   49569951 |   49025942 |   49095360 |   49440856 |   49097582 |   49153420 |   49201326 |   49145439 |   49191357 |   49155921 |   49429075 |   49297497 |   49189341 |   49222348 |   49046988 |   49008523 |   49628871 |   50073698
    num misses                       |     166877 |     165187 |     163955 |     164104 |     164235 |     164340 |     163972 |     164122 |     164780 |     164914 |     163979 |     164106 |     163896 |     163772 |     165409 |     163794 |     163979 |     165062 |     163986 |     164155 |     164311 |     164131 |     164273 |     164163 |     165027 |     164619 |     164266 |     164375 |     163849 |     163745 |     165600 |     167060
    miss rate                        |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33% |      0.33%
    mpki                             |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67 |       1.67
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     166879 |     165189 |     163957 |     164106 |     164237 |     164342 |     163974 |     164124 |     164782 |     164916 |     163981 |     164108 |     163898 |     163774 |     165411 |     163796 |     163981 |     165064 |     163988 |     164157 |     164313 |     164133 |     164275 |     164165 |     165029 |     164621 |     164268 |     164377 |     163851 |     163747 |     165602 |     167062
    num misses                       |      90558 |      89642 |      88972 |      89054 |      89125 |      89182 |      88982 |      89064 |      89420 |      89492 |      88986 |      89054 |      88941 |      88874 |      89762 |      88886 |      88986 |      89574 |      88990 |      89082 |      89166 |      89068 |      89146 |      89086 |      89554 |      89333 |      89142 |      89201 |      88914 |      88858 |      89864 |      90657
    miss rate                        |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27% |     54.27%
    mpki                             |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    9164656 |    9066214 |    8992271 |    9001456 |    9009161 |    9015291 |    8993412 |    9002614 |    9040856 |    9048707 |    8993825 |    9001567 |    8988313 |    8979556 |    9081884 |    8980770 |    8993825 |    9057629 |    8994241 |    9004592 |    9013403 |    9003113 |    9011600 |    9005051 |    9055446 |    9031115 |    9011241 |    9017295 |    8984748 |    8977509 |    9092738 |    9174399
    num cache misses                 |      76360 |      76074 |      74784 |      74775 |      74961 |      75017 |      74808 |      74749 |      75294 |      75372 |      74727 |      74730 |      74638 |      74451 |      75612 |      75284 |      75262 |      75499 |      74835 |      74782 |      74936 |      74898 |      74991 |      74863 |      75389 |      75377 |      75031 |      75019 |      74594 |      74569 |      76047 |      76356
    miss rate                        |      0.83% |      0.84% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.84% |      0.84% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.83% |      0.84% |      0.83%
    mpki                             |       0.76 |       0.77 |       0.76 |       0.76 |       0.76 |       0.76 |       0.76 |       0.76 |       0.76 |       0.76 |       0.76 |       0.76 |       0.76 |       0.76 |       0.76 |       0.77 |       0.77 |       0.76 |       0.76 |       0.76 |       0.76 |       0.76 |       0.76 |       0.76 |       0.76 |       0.77 |       0.76 |       0.76 |       0.76 |       0.76 |       0.77 |       0.76
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   50020312 |   49486612 |   49086951 |   49136510 |   49178265 |   49211441 |   49093111 |   49142727 |   49350086 |   49392591 |   49095360 |   49137129 |   49065859 |   49019356 |   49569951 |   49025942 |   49095360 |   49440856 |   49097582 |   49153420 |   49201326 |   49145439 |   49191357 |   49155921 |   49429075 |   49297497 |   49189341 |   49222348 |   49046988 |   49008523 |   49628871 |   50073698
    num cache misses                 |    9584275 |    9487414 |    9416274 |    9424865 |    9432541 |    9438488 |    9417343 |    9425979 |    9463789 |    9471432 |    9417733 |    9425018 |    9412861 |    9405898 |    9499958 |    9407376 |    9417883 |    9479975 |    9418134 |    9427825 |    9436722 |    9426493 |    9434653 |    9428324 |    9477970 |    9454541 |    9434148 |    9440478 |    9410187 |    9404231 |    9510946 |    9594945
    miss rate                        |     19.16% |     19.17% |     19.18% |     19.18% |     19.18% |     19.18% |     19.18% |     19.18% |     19.18% |     19.18% |     19.18% |     19.18% |     19.18% |     19.19% |     19.16% |     19.19% |     19.18% |     19.17% |     19.18% |     19.18% |     19.18% |     19.18% |     19.18% |     19.18% |     19.17% |     19.18% |     19.18% |     19.18% |     19.19% |     19.19% |     19.16% |     19.16%
    mpki                             |      95.85 |      95.92 |      95.99 |      95.98 |      95.98 |      95.97 |      95.99 |      95.98 |      95.95 |      95.95 |      95.99 |      95.98 |      96.00 |      96.03 |      95.87 |      96.03 |      95.99 |      95.94 |      95.99 |      95.98 |      95.97 |      95.98 |      95.97 |      95.98 |      95.94 |      95.97 |      95.97 |      95.97 |      96.02 |      96.04 |      95.87 |      95.85
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    9662919 |    9565742 |    9493340 |    9501936 |    9509747 |    9515862 |    9494402 |    9503022 |    9541349 |    9549051 |    9494714 |    9502036 |    9489807 |    9482537 |    9577706 |    9485001 |    9495441 |    9557692 |    9495226 |    9504830 |    9513904 |    9503636 |    9511906 |    9505398 |    9555598 |    9532160 |    9511377 |    9517701 |    9487014 |    9481091 |    9589258 |    9673585
    num cache misses                 |    7534748 |    7479086 |    7465012 |    7474316 |    7470478 |    7468464 |    7457475 |    7463276 |    7471070 |    7485687 |    7465916 |    7472471 |    7464928 |    7461043 |    7459335 |    7423874 |    7433164 |    7457887 |    7464809 |    7472877 |    7476805 |    7470852 |    7472156 |    7462931 |    7492435 |    7465717 |    7473739 |    7480666 |    7456320 |    7455297 |    7491504 |    7551606
    miss rate                        |     77.98% |     78.19% |     78.63% |     78.66% |     78.56% |     78.48% |     78.55% |     78.54% |     78.30% |     78.39% |     78.63% |     78.64% |     78.66% |     78.68% |     77.88% |     78.27% |     78.28% |     78.03% |     78.62% |     78.62% |     78.59% |     78.61% |     78.56% |     78.51% |     78.41% |     78.32% |     78.58% |     78.60% |     78.60% |     78.63% |     78.12% |     78.06%
    mpki                             |      75.35 |      75.61 |      76.10 |      76.12 |      76.01 |      75.94 |      76.02 |      76.00 |      75.75 |      75.83 |      76.10 |      76.10 |      76.14 |      76.17 |      75.28 |      75.78 |      75.76 |      75.47 |      76.08 |      76.08 |      76.04 |      76.07 |      76.01 |      75.97 |      75.84 |      75.78 |      76.03 |      76.05 |      76.08 |      76.13 |      75.51 |      75.44
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    7537038 |    7481349 |    7467304 |    7476619 |    7472733 |    7470830 |    7459735 |    7465575 |    7473341 |    7487941 |    7468178 |    7474761 |    7467240 |    7463241 |    7461481 |    7426225 |    7435464 |    7460118 |    7467077 |    7475112 |    7479056 |    7473107 |    7474429 |    7465150 |    7494683 |    7467966 |    7475945 |    7482877 |    7458561 |    7457598 |    7493778 |    7553894
    num cache misses                 |    7484616 |    7433455 |    7433425 |    7434996 |    7432530 |    7429924 |    7423457 |    7426710 |    7427248 |    7444912 |    7431646 |    7439270 |    7432933 |    7428707 |    7409471 |    7379662 |    7390836 |    7411273 |    7430822 |    7437820 |    7439496 |    7434137 |    7438413 |    7425723 |    7450262 |    7425169 |    7440146 |    7436457 |    7419991 |    7422488 |    7443507 |    7501303
    miss rate                        |     99.30% |     99.36% |     99.55% |     99.44% |     99.46% |     99.45% |     99.51% |     99.48% |     99.38% |     99.43% |     99.51% |     99.53% |     99.54% |     99.54% |     99.30% |     99.37% |     99.40% |     99.35% |     99.51% |     99.50% |     99.47% |     99.48% |     99.52% |     99.47% |     99.41% |     99.43% |     99.52% |     99.38% |     99.48% |     99.53% |     99.33% |     99.30%
    mpki                             |      74.85 |      75.15 |      75.78 |      75.72 |      75.63 |      75.55 |      75.67 |      75.62 |      75.31 |      75.42 |      75.75 |      75.76 |      75.81 |      75.84 |      74.78 |      75.33 |      75.33 |      75.00 |      75.74 |      75.72 |      75.66 |      75.69 |      75.67 |      75.59 |      75.42 |      75.37 |      75.69 |      75.60 |      75.71 |      75.80 |      75.03 |      74.94
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   26756438 |          0 |   26699631 |          0 |   26756962 |          0 |   26771066 |          0 |   26767502 |          0 |   26751438 |          0 |   26749466 |          0 |   26730473 |          0 |   26768373 |          0 |   26754970 |          0 |   26769036 |          0 |   26775434 |          0 |   26735270 |          0 |   26733094 |          0 |   26709392 |          0 |   26766721 |          0
  average dram access latency (ns)   |     401.16 |        inf |     401.14 |        inf |     403.98 |        inf |     402.89 |        inf |     403.18 |        inf |     402.99 |        inf |     402.55 |        inf |     404.11 |        inf |     401.29 |        inf |     402.38 |        inf |     403.66 |        inf |     403.48 |        inf |     405.41 |        inf |     403.45 |        inf |     400.01 |        inf |     401.55 |        inf
  average dram queueing delay        |     363.73 |       0.00 |     363.71 |       0.00 |     366.55 |       0.00 |     365.46 |       0.00 |     365.75 |       0.00 |     365.56 |       0.00 |     365.12 |       0.00 |     366.68 |       0.00 |     363.86 |       0.00 |     364.95 |       0.00 |     366.23 |       0.00 |     366.05 |       0.00 |     367.98 |       0.00 |     366.02 |       0.00 |     362.58 |       0.00 |     364.12 |       0.00
  average dram bandwidth utilization |     86.00% |      0.00% |     86.00% |      0.00% |     86.00% |      0.00% |     87.00% |      0.00% |     87.00% |      0.00% |     86.00% |      0.00% |     86.00% |      0.00% |     86.00% |      0.00% |     87.00% |      0.00% |     86.00% |      0.00% |     87.00% |      0.00% |     87.00% |      0.00% |     86.00% |      0.00% |     86.00% |      0.00% |     86.00% |      0.00% |     87.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |    1457317 |    1442589 |    1431855 |    1433270 |    1434319 |    1435338 |    1432077 |    1433294 |    1439068 |    1440155 |    1432120 |    1433238 |    1431444 |    1430240 |    1444387 |    1430553 |    1432123 |    1441401 |    1432232 |    1433639 |    1435007 |    1433426 |    1434626 |    1433595 |    1441147 |    1437671 |    1434538 |    1435514 |    1430899 |    1430064 |    1446204 |    1458885
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
