                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    num cache misses                 |       4280 |       4127 |       3842 |       3834 |       3841 |       3844 |       3840 |       3846 |       3841 |       3851 |       3839 |       3849 |       3844 |       3842 |       3871 |       3881 |       3884 |       3866 |       3848 |       3856 |       3851 |       3848 |       3843 |       3847 |       3842 |       3845 |       3869 |       3839 |       3854 |       3855 |       4129 |       4291
    miss rate                        |      0.03% |      0.04% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.04% |      0.03%
    mpki                             |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   35350972 |   32859255 |   32750778 |   32749382 |   32748409 |   32748201 |   32745848 |   32744871 |   32748744 |   32748513 |   32746623 |   32746853 |   32745300 |   32745433 |   32823035 |   32826388 |   32823837 |   32821934 |   32750712 |   32748785 |   32745079 |   32745328 |   32747911 |   32745519 |   32752731 |   32753050 |   32748635 |   32747426 |   32745861 |   32747410 |   32847725 |   35345923
    num cache misses                 |     717002 |     665698 |     663546 |     663497 |     663425 |     663478 |     663410 |     663361 |     663483 |     663507 |     663400 |     663480 |     663369 |     663362 |     665078 |     665080 |     665077 |     665089 |     663523 |     663473 |     663354 |     663394 |     663505 |     663417 |     663588 |     663632 |     663493 |     663464 |     663436 |     663493 |     665698 |     716840
    miss rate                        |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03% |      2.03%
    mpki                             |       7.16 |       7.15 |       7.16 |       7.16 |       7.16 |       7.16 |       7.16 |       7.16 |       7.16 |       7.16 |       7.16 |       7.16 |       7.16 |       7.15 |       7.16 |       7.16 |       7.16 |       7.16 |       7.16 |       7.16 |       7.15 |       7.16 |       7.16 |       7.16 |       7.16 |       7.16 |       7.16 |       7.16 |       7.16 |       7.16 |       7.16 |       7.16
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     731638 |     679558 |     677749 |     677713 |     677658 |     677741 |     677659 |     677636 |     677693 |     677747 |     677613 |     677656 |     677597 |     677569 |     679384 |     679344 |     679357 |     679438 |     677770 |     677621 |     677608 |     677599 |     677706 |     677699 |     677836 |     677857 |     677765 |     677668 |     677665 |     677709 |     679407 |     731316
    num cache misses                 |     665393 |     620095 |     608642 |     608614 |     608692 |     608631 |     608589 |     608597 |     608656 |     608713 |     608282 |     608241 |     608439 |     608578 |     610346 |     610263 |     610436 |     610509 |     608898 |     608721 |     608833 |     608931 |     608579 |     608448 |     608557 |     608611 |     608773 |     608613 |     608517 |     608638 |     620147 |     665371
    miss rate                        |     90.95% |     91.25% |     89.80% |     89.80% |     89.82% |     89.80% |     89.81% |     89.81% |     89.81% |     89.81% |     89.77% |     89.76% |     89.79% |     89.82% |     89.84% |     89.83% |     89.85% |     89.85% |     89.84% |     89.83% |     89.85% |     89.87% |     89.80% |     89.78% |     89.78% |     89.78% |     89.82% |     89.81% |     89.80% |     89.81% |     91.28% |     90.98%
    mpki                             |       6.65 |       6.66 |       6.56 |       6.56 |       6.56 |       6.56 |       6.56 |       6.56 |       6.56 |       6.56 |       6.56 |       6.56 |       6.56 |       6.56 |       6.57 |       6.57 |       6.57 |       6.57 |       6.57 |       6.57 |       6.57 |       6.57 |       6.56 |       6.56 |       6.56 |       6.56 |       6.57 |       6.56 |       6.56 |       6.56 |       6.67 |       6.65
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     675905 |     630042 |     619091 |     619090 |     619184 |     619143 |     619085 |     619119 |     619124 |     619177 |     618754 |     618646 |     618915 |     619031 |     620881 |     620699 |     620889 |     621096 |     619395 |     619105 |     619327 |     619374 |     619018 |     618978 |     619062 |     619062 |     619268 |     619072 |     618981 |     619089 |     629933 |     675734
    num cache misses                 |     654216 |     611049 |     607599 |     607530 |     607651 |     607680 |     607663 |     607570 |     607751 |     607744 |     607334 |     607451 |     607721 |     607597 |     609086 |     609192 |     609340 |     609238 |     607796 |     607791 |     607820 |     607736 |     607543 |     607552 |     607651 |     607713 |     607589 |     607706 |     607591 |     607572 |     611300 |     654225
    miss rate                        |     96.79% |     96.99% |     98.14% |     98.13% |     98.14% |     98.15% |     98.16% |     98.13% |     98.16% |     98.15% |     98.15% |     98.19% |     98.19% |     98.15% |     98.10% |     98.15% |     98.14% |     98.09% |     98.13% |     98.17% |     98.14% |     98.12% |     98.15% |     98.15% |     98.16% |     98.17% |     98.11% |     98.16% |     98.16% |     98.14% |     97.04% |     96.82%
    mpki                             |       6.54 |       6.56 |       6.55 |       6.55 |       6.55 |       6.55 |       6.55 |       6.55 |       6.55 |       6.55 |       6.55 |       6.55 |       6.55 |       6.55 |       6.55 |       6.55 |       6.56 |       6.56 |       6.55 |       6.56 |       6.56 |       6.55 |       6.55 |       6.55 |       6.55 |       6.55 |       6.55 |       6.55 |       6.55 |       6.55 |       6.57 |       6.54
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    1335107 |          0 |    1290256 |          0 |    1285619 |          0 |    1285491 |          0 |    1285630 |          0 |    1285579 |          0 |    1285414 |          0 |    1285329 |          0 |    1285622 |          0 |    1285712 |          0 |    1285078 |          0 |    1285356 |          0 |    1285503 |          0 |    1285385 |          0 |    1290311 |          0 |    1334899 |          0
  average dram access latency (ns)   |      42.18 |        inf |      42.33 |        inf |      45.11 |        inf |      43.81 |        inf |      44.41 |        inf |      43.97 |        inf |      44.33 |        inf |      44.91 |        inf |      44.63 |        inf |      44.37 |        inf |      44.98 |        inf |      43.63 |        inf |      45.16 |        inf |      45.45 |        inf |      42.32 |        inf |      42.21 |        inf
  average dram queueing delay        |       4.75 |       0.00 |       4.90 |       0.00 |       7.68 |       0.00 |       6.38 |       0.00 |       6.98 |       0.00 |       6.54 |       0.00 |       6.91 |       0.00 |       7.48 |       0.00 |       7.20 |       0.00 |       6.94 |       0.00 |       7.55 |       0.00 |       6.20 |       0.00 |       7.73 |       0.00 |       8.02 |       0.00 |       4.89 |       0.00 |       4.78 |       0.00
  average dram bandwidth utilization |     21.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     21.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     624801 |     582419 |     579153 |     579147 |     579286 |     579317 |     579249 |     579182 |     579296 |     579269 |     578956 |     578960 |     579316 |     579157 |     580791 |     580739 |     580886 |     580951 |     579367 |     579290 |     579449 |     579298 |     579109 |     579194 |     579259 |     579234 |     579228 |     579272 |     579150 |     579135 |     582511 |     624708
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
